"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"8614",2015,8,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",13,5,0,0,253,123,3,44,0,83
"13221",2015,12,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",487,117,10,0,8019,2729,780,1104,71,3335
"6287",2015,6,"EV","ExpressJet Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",193,56,2,2,3162,1807,0,522,0,833
"7612",2015,7,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",65,8,2,0,489,173,0,250,0,66
"12152",2015,11,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",88,18,4,0,1520,331,414,165,0,610
"7448",2015,7,"EV","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",159,27,0,1,1098,507,0,134,0,457
"13039",2015,12,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",89,16,1,1,1408,427,257,254,0,470
"10042",2015,9,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",264,32,0,0,1683,627,66,227,0,763
"3620",2015,4,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",90,15,0,0,768,483,0,105,0,180
"12596",2015,12,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",96,34,0,0,1759,1187,0,92,0,480
"8247",2015,8,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",62,5,2,0,215,164,29,0,0,22
"10497",2015,10,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",257,14,0,0,797,749,0,13,0,35
"7505",2015,7,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",246,93,0,1,7093,1709,127,2541,0,2716
"4120",2015,4,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",219,45,14,1,2025,766,345,333,13,568
"1194",2015,2,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",823,184,31,0,10467,5187,955,2124,0,2201
"6944",2015,6,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",799,250,4,2,13358,5162,484,965,0,6747
"10290",2015,10,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",675,92,5,0,4750,2115,348,650,0,1637
"1571",2015,2,"EV","ExpressJet Airlines Inc.","GGG","Longview, TX: East Texas Regional",30,4,4,0,167,59,0,108,0,0
"7860",2015,7,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",499,135,5,6,7877,3510,240,658,0,3469
"12400",2015,11,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",211,44,6,1,1981,898,0,202,0,881
"6581",2015,6,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",556,119,4,1,7843,3740,106,508,0,3489
"4406",2015,4,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",330,64,1,0,3522,1292,116,1192,0,922
"874",2015,1,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",42,15,0,0,923,452,0,175,0,296
"7980",2015,7,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",406,115,1,0,8322,1979,704,648,0,4991
"6622",2015,6,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",144,32,5,0,1917,709,100,188,0,920
"4765",2015,5,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",62,8,0,0,244,68,0,26,0,150
"8945",2015,8,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",48,6,8,4,197,197,0,0,0,0
"8834",2015,8,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",324,56,6,0,3215,1227,8,447,0,1533
"1485",2015,2,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",28,7,0,0,256,99,0,47,0,110
"10471",2015,10,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",411,25,0,0,1267,886,41,62,0,278
"10655",2015,10,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",318,62,0,1,2481,1279,0,552,0,650
"6909",2015,6,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",600,180,4,0,8341,2735,284,525,0,4797
"707",2015,1,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",62,22,13,0,1351,394,287,276,0,394
"1567",2015,2,"EV","ExpressJet Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",48,15,3,0,857,29,0,29,0,799
"10711",2015,10,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",124,22,1,0,1066,835,0,91,0,140
"8585",2015,8,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",186,27,0,0,1411,192,0,823,0,396
"7842",2015,7,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",62,16,2,0,889,255,66,207,0,361
"7239",2015,7,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",175,35,0,0,1706,605,391,223,0,487
"2226",2015,2,"US","US Airways Inc.","DAB","Daytona Beach, FL: Daytona Beach International",5,3,0,0,255,148,0,0,0,107
"3028",2015,3,"MQ","Envoy Air","BDL","Hartford, CT: Bradley International",28,4,3,0,130,22,44,40,0,24
"11108",2015,10,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",1,0,0,0,0,0,0,0,0,0
"11072",2015,10,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Rock Springs Sweetwater County",57,6,0,2,194,97,0,12,0,85
"436",2015,1,"EV","ExpressJet Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",54,11,0,0,405,146,25,82,0,152
"10175",2015,9,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",1200,108,0,0,4163,1879,141,255,28,1860
"9297",2015,9,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",248,43,0,1,2094,888,49,377,0,780
"10892",2015,10,"MQ","Envoy Air","MOB","Mobile, AL: Mobile Regional",88,16,4,1,612,185,3,201,0,223
"12222",2015,11,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",670,100,5,5,5501,1276,321,1317,0,2587
"6219",2015,6,"EV","ExpressJet Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",349,95,13,3,6572,2008,549,2084,0,1931
"12135",2015,11,"OO","SkyWest Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",15,3,0,0,80,21,0,22,0,37
"13373",2015,12,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",78,10,3,0,496,119,11,29,0,337
"1258",2015,2,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1030,134,10,1,7420,1814,402,1356,0,3848
"4067",2015,4,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",199,38,8,1,1639,628,44,381,0,586
"1371",2015,2,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17430,2708,517,8,198732,70427,31960,40553,0,55792
"1520",2015,2,"EV","ExpressJet Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",158,41,4,1,1972,1049,33,367,0,523
"7906",2015,7,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",135,26,0,0,1338,355,65,114,0,804
"4104",2015,4,"MQ","Envoy Air","FSD","Sioux Falls, SD: Joe Foss Field",120,21,3,2,966,137,122,165,0,542
"7990",2015,7,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2790,664,11,29,37038,10818,812,3881,0,21527
"7972",2015,7,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",302,91,0,0,4523,1368,39,169,0,2947
"7185",2015,7,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",539,73,1,1,3628,1573,335,475,0,1245
"12483",2015,12,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",61,12,2,0,698,338,95,56,0,209
"9299",2015,9,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",30,7,0,0,311,139,67,61,0,44
"7395",2015,7,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5478,1031,10,29,66595,25065,0,10465,0,31065
"3447",2015,3,"WN","Southwest Airlines Co.","CAK","Akron, OH: Akron-Canton Regional",389,78,13,1,5276,1623,7,408,0,3238
"2064",2015,2,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",48,14,1,0,843,277,0,56,0,510
"10617",2015,10,"EV","ExpressJet Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",4,2,0,0,87,53,0,4,0,30
"11101",2015,10,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",4,0,0,0,0,0,0,0,0,0
"346",2015,1,"EV","ExpressJet Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",484,106,9,6,5991,2815,0,981,0,2195
"5761",2015,5,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville International-Standiford Field",377,76,2,0,4486,2153,259,141,0,1933
"2642",2015,3,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",186,34,0,0,1333,650,51,228,0,404
"3554",2015,4,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",26,2,0,0,164,8,0,106,0,50
"1566",2015,2,"EV","ExpressJet Airlines Inc.","MEI","Meridian, MS: Key Field",76,16,4,0,1224,581,0,176,0,467
"8868",2015,8,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",62,13,3,0,630,327,29,79,0,195
"7504",2015,7,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",301,72,2,0,4469,1100,36,1383,0,1950
"1543",2015,2,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",284,101,22,2,6055,3198,115,969,0,1773
"9593",2015,9,"EV","ExpressJet Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",102,9,0,0,467,109,0,124,0,234
"12124",2015,11,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",153,19,2,0,1033,233,39,125,108,528
"9790",2015,9,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",95,19,1,0,1186,337,230,88,0,531
"2282",2015,2,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",738,159,18,0,8759,3340,1,1016,17,4385
"12284",2015,11,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",33,8,0,0,360,112,0,29,0,219
"5836",2015,6,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",243,56,3,1,4397,1666,355,240,0,2136
"12277",2015,11,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",68,13,1,1,543,309,0,139,0,95
"6181",2015,6,"EV","ExpressJet Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",299,96,8,3,5619,2258,71,1985,0,1305
"5031",2015,5,"EV","ExpressJet Airlines Inc.","FAR","Fargo, ND: Hector International",97,18,0,1,1014,481,0,196,0,337
"2074",2015,2,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",552,146,7,1,6759,2642,602,1358,0,2157
"4654",2015,5,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",847,155,12,1,9333,4488,463,1419,15,2948
"1882",2015,2,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",33,8,4,0,304,31,0,160,0,113
"2670",2015,3,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",117,17,0,1,1175,554,193,71,0,357
"770",2015,1,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",147,48,0,0,3362,1377,144,309,0,1532
"1767",2015,2,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",215,41,33,0,2246,358,622,350,0,916
"531",2015,1,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",137,36,1,0,2364,520,4,733,0,1107
"5355",2015,5,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",22,6,0,0,219,8,0,62,0,149
"3973",2015,4,"EV","ExpressJet Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",97,21,0,0,1089,551,0,180,0,358
"7294",2015,7,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",131,22,0,0,763,376,86,109,0,192
"5857",2015,6,"AA","American Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",27,7,0,0,197,128,0,35,0,34
"2337",2015,3,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",184,62,2,0,6275,3107,0,876,0,2292
"6826",2015,6,"US","US Airways Inc.","CMH","Columbus, OH: John Glenn Columbus International",90,16,0,0,675,291,0,213,13,158
"6186",2015,6,"EV","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",269,67,13,2,3756,1339,54,888,0,1475
"1093",2015,1,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",270,60,0,0,2988,1081,20,298,0,1589
"13395",2015,12,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",43,7,0,0,908,391,213,49,0,255
"10217",2015,9,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",814,108,0,1,4240,1228,105,282,0,2625
"8333",2015,8,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",115,19,0,0,658,191,134,76,0,257
"3640",2015,4,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",60,16,0,0,758,237,0,213,0,308
"1909",2015,2,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",239,39,2,0,2116,1217,54,331,0,514
"4675",2015,5,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",361,75,9,0,4324,1848,554,290,0,1632
"11245",2015,10,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",307,47,2,0,3209,552,96,675,0,1886
"13161",2015,12,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",92,24,2,0,1462,581,16,230,0,635
"6233",2015,6,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",226,49,3,0,3308,988,41,1165,0,1114
"11604",2015,11,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",143,17,0,1,772,490,0,184,0,98
"4993",2015,5,"EV","ExpressJet Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",439,111,14,1,7102,2092,0,1437,0,3573
"8724",2015,8,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",84,13,3,0,901,155,233,295,0,218
"369",2015,1,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5254,1088,67,4,69234,25230,0,11963,0,32041
"7777",2015,7,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",164,42,4,1,2440,783,0,683,0,974
"5804",2015,6,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",859,216,11,8,13816,3431,1219,4988,0,4178
"4285",2015,4,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",54,6,1,1,239,30,59,9,0,141
"145",2015,1,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",325,55,9,0,3534,692,422,897,16,1507
"12501",2015,12,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1240,180,7,10,11385,3307,11,1826,92,6149
"321",2015,1,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",31,3,0,0,67,22,15,21,0,9
"3050",2015,3,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",129,26,0,0,1550,648,9,419,0,474
"12072",2015,11,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",468,47,2,0,1965,888,17,306,0,754
"2342",2015,3,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4312,869,110,4,54991,15463,1267,13146,25,25090
"5686",2015,5,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",335,86,0,0,3369,514,167,235,0,2453
"1856",2015,2,"MQ","Envoy Air","EYW","Key West, FL: Key West International",82,13,4,0,780,203,178,75,0,324
"10915",2015,10,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341,66,2,1,3389,37,64,3154,0,134
"2292",2015,2,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3082,577,100,3,29791,10035,1766,4721,112,13157
"6312",2015,6,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",241,95,3,0,7371,806,38,2746,0,3781
"8589",2015,8,"F9","Frontier Airlines Inc.","TTN","Trenton, NJ: Trenton Mercer",279,79,3,0,4624,1093,49,2037,0,1445
"655",2015,1,"MQ","Envoy Air","AMA","Amarillo, TX: Rick Husband Amarillo International",241,69,14,0,3867,2144,183,271,34,1235
"9348",2015,9,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20118,1425,1,49,91761,46231,3671,18114,0,23745
"5794",2015,6,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",519,138,3,0,7694,3406,405,1170,20,2693
"2731",2015,3,"EV","ExpressJet Airlines Inc.","ELP","El Paso, TX: El Paso International",233,39,0,0,2076,885,0,708,0,483
"2390",2015,3,"AA","American Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",93,21,4,2,615,202,0,170,0,243
"6850",2015,6,"US","US Airways Inc.","MEM","Memphis, TN: Memphis International",60,29,0,0,1558,737,146,367,19,289
"4606",2015,4,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",587,136,0,1,6940,2220,336,762,0,3622
"7642",2015,7,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",31,7,0,0,331,56,0,75,0,200
"13276",2015,12,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",59,14,8,0,1247,512,57,129,0,549
"11813",2015,11,"EV","ExpressJet Airlines Inc.","ELM","Elmira/Corning, NY: Elmira/Corning Regional",195,23,4,0,1074,530,0,369,0,175
"12163",2015,11,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",25,7,0,0,291,123,0,17,0,151
"7915",2015,7,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",89,26,2,0,2354,911,0,211,0,1232
"12974",2015,12,"F9","Frontier Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",17,1,0,0,18,18,0,0,0,0
"6602",2015,6,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",45,5,0,0,224,155,0,8,0,61
"4581",2015,4,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",193,38,1,1,1663,886,89,83,0,605
"3311",2015,3,"US","US Airways Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",123,18,0,0,747,355,0,46,0,346
"11315",2015,11,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",39,10,0,0,291,49,74,137,0,31
"8065",2015,8,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",517,98,7,4,4141,2158,287,708,25,963
"10882",2015,10,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",7,0,0,0,0,0,0,0,0,0
"6545",2015,6,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1896,283,36,3,19412,7230,86,1643,0,10453
"6849",2015,6,"US","US Airways Inc.","SAT","San Antonio, TX: San Antonio International",60,15,0,0,743,220,8,368,0,147
"7706",2015,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3102,685,82,1,46917,9332,362,19079,0,18144
"2206",2015,2,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",55,10,0,0,1323,759,7,35,0,522
"3033",2015,3,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",374,98,2,1,6818,2029,208,2968,0,1613
"865",2015,1,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",89,14,1,2,933,142,91,226,0,474
"12247",2015,11,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",433,63,0,0,6429,4278,47,427,0,1677
"4828",2015,5,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",62,5,0,0,370,145,0,21,0,204
"4803",2015,5,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",150,17,0,0,1253,110,0,665,0,478
"11172",2015,10,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",165,14,0,0,694,177,25,72,0,420
"5209",2015,5,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,2,0,0,175,111,0,0,0,64
"12526",2015,12,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",90,12,1,0,695,121,0,57,0,517
"4096",2015,4,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",86,8,1,0,451,183,93,12,0,163
"1231",2015,2,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",128,27,7,1,1405,445,139,450,0,371
