year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,4,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",195,20,0,0,1391,603,405,159,0,224
2015,4,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",160,16,1,0,1044,452,103,156,0,333
2015,4,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",131,14,0,0,515,229,5,137,0,144
2015,4,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",163,10,1,0,482,99,164,156,0,63
2015,4,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",120,14,0,0,854,357,28,144,0,325
2015,4,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",30,7,1,0,399,305,0,0,0,94
2015,4,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",102,20,0,0,909,245,27,471,0,166
2015,4,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",292,50,1,0,2419,1135,287,435,0,562
2015,4,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",443,78,2,2,3501,951,281,1833,0,436
2015,4,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",261,31,1,0,1685,763,310,221,0,391
2015,4,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",409,53,2,0,2020,942,240,312,0,526
2015,4,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",272,30,0,0,1770,795,138,384,0,453
2015,4,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",77,10,0,1,448,202,48,130,0,68
2015,4,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",422,56,0,0,2947,1198,374,402,0,973
2015,4,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",446,47,0,0,2347,1119,236,393,0,599
2015,4,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",208,23,0,0,1393,459,116,211,0,607
2015,4,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",387,61,0,0,2854,1088,262,529,0,975
2015,4,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",150,23,1,0,1037,365,116,168,0,388
2015,4,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",113,5,0,0,132,78,36,0,0,18
2015,4,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",11,0,0,0,0,0,0,0,0,0
2015,4,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",110,8,1,0,278,106,55,20,0,97
2015,4,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",30,3,0,0,184,16,34,35,0,99
2015,4,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",251,31,0,0,1886,666,432,110,0,678
2015,4,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",99,9,0,0,421,165,49,126,0,81
2015,4,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",217,27,0,0,1246,725,68,181,0,272
2015,4,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",116,10,0,0,630,223,103,105,0,199
2015,4,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",40,7,0,0,414,357,15,34,0,8
2015,4,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",334,33,3,0,2279,1038,485,248,0,508
2015,4,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",230,28,0,1,1734,822,292,472,0,148
2015,4,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",138,11,0,0,541,70,175,99,0,197
2015,4,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",5,1,0,0,94,19,0,0,0,75
2015,4,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",174,22,0,0,1328,498,104,207,0,519
2015,4,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",90,7,0,0,661,186,2,0,0,473
2015,4,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",89,9,0,1,424,259,8,92,0,65
2015,4,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",99,9,0,0,619,310,0,34,0,275
2015,4,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",86,5,0,0,342,33,242,29,0,38
2015,4,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",51,7,0,0,407,60,179,89,0,79
2015,4,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",233,38,0,0,1918,640,59,234,0,985
2015,4,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",55,5,1,0,257,160,0,35,0,62
2015,4,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",130,17,0,0,588,377,58,81,0,72
2015,4,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,2,0,1,178,0,24,0,0,154
2015,4,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",260,28,0,0,1216,815,13,177,0,211
2015,4,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",21,0,0,0,0,0,0,0,0,0
2015,4,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",198,19,0,0,1409,549,102,170,0,588
2015,4,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,3,0,0,195,175,0,20,0,0
2015,4,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",90,5,0,0,301,117,17,0,0,167
2015,4,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",114,11,0,0,588,407,63,31,0,87
2015,4,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",81,9,1,0,309,156,23,28,0,102
2015,4,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",136,17,0,0,1012,607,62,146,0,197
2015,4,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",117,8,1,0,388,93,264,0,0,31
2015,4,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",282,34,0,0,1645,505,123,750,47,220
2015,4,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2340,565,8,2,41980,10907,532,22503,0,8038
2015,4,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",59,7,0,1,541,187,5,47,0,302
2015,4,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",176,14,1,1,620,223,54,35,0,308
2015,4,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",55,3,0,0,233,111,122,0,0,0
2015,4,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",179,21,0,2,1147,277,453,87,0,330
2015,4,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",29,6,0,0,437,159,10,21,0,247
2015,4,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",97,16,0,0,777,330,165,166,0,116
2015,4,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",201,19,0,0,1160,544,228,93,0,295
2015,4,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",170,17,0,0,818,197,107,201,0,313
2015,4,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",93,10,0,0,603,279,57,23,0,244
2015,4,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",81,12,0,1,716,395,172,25,0,124
2015,4,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",91,7,0,0,317,105,81,70,0,61
2015,4,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",91,13,0,0,451,197,0,144,0,110
2015,4,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",30,2,0,0,54,0,30,24,0,0
2015,4,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",35,3,0,0,91,74,17,0,0,0
2015,4,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",30,4,0,0,422,389,0,0,0,33
2015,4,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",36,4,0,0,137,137,0,0,0,0
2015,4,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",80,7,0,0,415,285,21,60,0,49
2015,4,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",30,2,0,0,67,11,0,56,0,0
2015,4,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",30,5,0,0,317,60,88,12,0,157
2015,4,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",30,3,0,0,92,38,27,27,0,0
2015,4,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",30,6,0,0,244,97,30,114,0,3
2015,4,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",64,6,0,0,529,241,39,68,0,181
2015,4,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",30,3,0,0,457,136,22,0,0,299
2015,4,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",29,6,0,0,217,110,0,42,0,65
2015,4,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",135,18,0,0,836,306,41,223,0,266
2015,4,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",5,2,0,0,109,70,0,5,0,34
2015,4,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",48,8,0,0,843,271,38,23,0,511
2015,4,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",26,7,0,0,318,163,40,4,0,111
2015,4,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30,6,0,1,484,270,7,21,0,186
2015,4,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",36,1,1,0,60,60,0,0,0,0
2015,4,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",27,6,0,0,275,41,33,39,0,162
2015,4,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",30,6,0,0,335,34,22,35,0,244
2015,4,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",25,4,0,0,234,55,33,3,0,143
2015,4,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,1,0,0,16,0,0,16,0,0
2015,4,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",10,0,0,0,0,0,0,0,0,0
2015,4,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",22,6,0,1,235,106,0,47,0,82
2015,4,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",494,105,15,2,6470,2017,72,831,0,3550
2015,4,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",403,91,6,0,5565,2753,99,1095,0,1618
2015,4,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1746,513,51,19,36977,15521,0,6502,0,14954
2015,4,EV,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",375,83,3,1,4527,2157,0,689,0,1681
2015,4,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",196,37,2,1,1500,673,0,194,0,633
2015,4,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",654,158,12,4,9590,4815,162,1825,0,2788
2015,4,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",112,19,2,0,929,226,41,115,0,547
2015,4,EV,ExpressJet Airlines Inc.,GGG,"Longview, TX: East Texas Regional",30,6,1,1,434,362,0,2,0,70
2015,4,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",388,84,9,4,4131,1422,121,1234,0,1354
2015,4,EV,ExpressJet Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",114,33,1,0,2650,1082,0,211,0,1357
2015,4,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",237,47,5,0,1890,1101,16,478,0,295
2015,4,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",281,56,5,2,3445,1466,0,465,0,1514
2015,4,EV,ExpressJet Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",98,18,0,0,1120,140,0,297,0,683
2015,4,EV,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",336,50,7,3,3732,1304,0,747,0,1681
2015,4,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",410,91,5,1,4572,1483,91,1102,0,1896
2015,4,EV,ExpressJet Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",218,55,7,1,3196,1212,32,619,0,1333
2015,4,EV,ExpressJet Airlines Inc.,MEI,"Meridian, MS: Key Field",82,13,0,0,1084,452,0,101,0,531
2015,4,EV,ExpressJet Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",52,13,0,1,921,277,0,92,0,552
2015,4,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",188,30,6,1,2004,874,116,160,0,854
2015,4,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",393,91,15,2,5729,2392,50,1100,0,2187
2015,4,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5828,1057,132,60,64831,13848,3544,26982,0,20457
2015,4,EV,ExpressJet Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",179,30,4,0,1615,572,81,421,0,541
2015,4,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4213,580,144,17,41883,6539,1071,23363,0,10910
2015,4,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",163,17,5,0,802,234,0,268,0,300
2015,4,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",347,54,7,0,2628,1074,7,614,0,933
2015,4,EV,ExpressJet Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",90,18,3,0,1435,801,0,69,0,565
2015,4,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",155,28,4,1,1392,739,46,284,0,323
2015,4,EV,ExpressJet Airlines Inc.,ACT,"Waco, TX: Waco Regional",60,15,0,0,967,400,0,58,0,509
2015,4,EV,ExpressJet Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",86,9,0,0,647,509,0,123,0,15
2015,4,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",235,36,4,1,1916,544,158,872,0,342
2015,4,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",267,32,7,1,1772,485,0,730,0,557
2015,4,EV,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",904,107,15,0,6568,2048,115,749,0,3656
2015,4,EV,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",262,31,5,2,1854,1014,139,378,0,323
2015,4,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",316,37,8,0,1716,698,0,469,0,549
2015,4,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2787,488,78,6,29325,6192,403,12894,0,9836
2015,4,EV,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",146,21,2,0,1082,681,0,118,0,283
2015,4,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",880,122,7,12,7040,2114,210,2464,0,2252
2015,4,EV,ExpressJet Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",82,17,1,1,1360,536,81,270,0,473
2015,4,EV,ExpressJet Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",59,3,2,2,109,7,0,0,0,102
2015,4,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",192,34,4,1,1585,1107,0,257,0,221
2015,4,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",238,33,5,2,1644,724,24,340,0,556
2015,4,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",324,60,9,2,2651,959,166,699,0,827
2015,4,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",242,35,5,2,2093,1119,0,379,0,595
2015,4,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",290,67,5,1,2871,672,86,1215,0,898
2015,4,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",328,53,3,5,2484,1077,158,615,0,634
2015,4,EV,ExpressJet Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",96,20,2,2,1144,208,57,510,0,369
2015,4,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",174,30,5,0,1503,522,107,505,0,369
2015,4,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",142,18,6,0,769,263,0,40,0,466
2015,4,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",301,42,2,0,2039,522,187,799,0,531
2015,4,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",182,30,3,0,1167,543,0,450,0,174
2015,4,EV,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",324,49,8,1,2713,1316,356,331,0,710
2015,4,EV,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",284,43,8,0,2376,736,7,664,0,969
2015,4,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",265,47,5,0,1792,985,0,228,0,579
2015,4,EV,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",255,51,5,2,2710,1084,51,487,0,1088
2015,4,EV,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",321,43,2,4,1926,505,239,666,0,516
2015,4,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5284,1064,25,15,64034,25961,31,10029,0,28013
2015,4,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",826,157,11,2,9099,4377,42,1999,0,2681
2015,4,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",61,8,1,0,464,207,0,1,0,256
2015,4,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2230,276,10,3,19058,9523,0,1479,0,8056
2015,4,EV,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",65,7,0,0,184,7,0,92,0,85
2015,4,EV,ExpressJet Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",9,1,0,0,62,0,29,33,0,0
2015,4,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",4,0,0,0,0,0,0,0,0,0
2015,4,EV,ExpressJet Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",180,22,2,0,1281,798,21,286,0,176
2015,4,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",191,28,3,3,996,544,0,284,0,168
2015,4,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",219,41,4,1,1955,828,160,447,0,520
2015,4,EV,ExpressJet Airlines Inc.,LAN,"Lansing, MI: Capital Region International",127,20,3,0,743,275,0,141,0,327
2015,4,EV,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",159,16,6,0,818,74,77,248,0,419
2015,4,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",126,22,1,0,759,256,0,229,0,274
2015,4,EV,ExpressJet Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",38,4,1,0,249,86,0,0,0,163
2015,4,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",370,62,9,0,4389,1814,66,695,0,1814
2015,4,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",306,32,6,2,1540,599,0,522,0,419
2015,4,EV,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",284,33,7,3,1540,421,22,437,0,660
2015,4,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",210,36,4,0,1380,444,95,355,0,486
2015,4,EV,ExpressJet Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",220,25,3,0,1574,799,0,213,0,562
2015,4,EV,ExpressJet Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",197,40,5,2,1933,471,68,731,0,663
2015,4,EV,ExpressJet Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",174,23,5,1,1112,378,0,236,0,498
2015,4,EV,ExpressJet Airlines Inc.,MOT,"Minot, ND: Minot International",21,4,0,0,182,64,0,68,0,50
2015,4,EV,ExpressJet Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",99,25,0,0,1622,643,0,155,0,824
2015,4,EV,ExpressJet Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",68,9,1,0,726,136,242,71,0,277
2015,4,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",113,14,4,1,1009,574,24,111,0,300
2015,4,EV,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",50,3,1,0,224,164,0,38,0,22
2015,4,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",148,21,6,1,978,364,6,194,0,414
2015,4,EV,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",268,38,5,1,1964,715,0,526,0,723
2015,4,EV,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",199,44,4,0,1853,842,0,395,0,616
2015,4,EV,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",228,33,1,1,2035,749,48,822,0,416
2015,4,EV,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",261,44,5,3,2360,1044,52,725,0,539
2015,4,EV,ExpressJet Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",3,1,0,0,17,0,0,17,0,0
2015,4,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",306,48,7,0,2985,1865,13,411,0,696
2015,4,EV,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",91,18,0,0,1141,831,0,88,0,222
2015,4,EV,ExpressJet Airlines Inc.,BDL,"Hartford, CT: Bradley International",100,14,2,0,1073,317,0,43,0,713
2015,4,EV,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",219,42,5,1,2348,1169,0,263,0,916
2015,4,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",762,145,35,3,9291,4786,0,1993,0,2512
2015,4,EV,ExpressJet Airlines Inc.,ELP,"El Paso, TX: El Paso International",218,51,4,0,2082,541,0,653,0,888
2015,4,EV,ExpressJet Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",14,3,0,1,67,0,0,67,0,0
2015,4,EV,ExpressJet Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",47,5,0,0,332,212,0,0,0,120
