"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"3685",2015,4,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4654,568,5,2,33123,12510,2365,6340,25,11883
"3691",2015,4,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",416,42,1,0,1827,752,398,370,0,307
"3694",2015,4,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",263,32,0,1,1140,498,88,237,0,317
"3699",2015,4,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",976,110,2,0,7025,2829,447,1191,0,2558
"3705",2015,4,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",556,62,1,0,3499,1335,92,601,0,1471
"3707",2015,4,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",474,63,2,0,4518,1106,310,2306,0,796
"3708",2015,4,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",1004,131,1,1,7570,2974,473,1493,0,2630
"3710",2015,4,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",646,113,1,1,4651,2162,201,1543,0,745
"3713",2015,4,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",578,86,0,1,4623,1541,463,1383,0,1236
"3721",2015,4,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",199,22,1,0,976,451,49,344,0,132
"3723",2015,4,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",210,21,1,0,713,306,85,66,0,256
"3725",2015,4,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",284,36,1,0,1638,1025,53,138,0,422
"3741",2015,4,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",163,10,1,0,482,99,164,156,0,63
"3742",2015,4,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",120,14,0,0,854,357,28,144,0,325
"3746",2015,4,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",443,78,2,2,3501,951,281,1833,0,436
"3748",2015,4,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",409,53,2,0,2020,942,240,312,0,526
"3753",2015,4,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",208,23,0,0,1393,459,116,211,0,607
"3761",2015,4,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",99,9,0,0,421,165,49,126,0,81
"3768",2015,4,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",5,1,0,0,94,19,0,0,0,75
"3771",2015,4,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",89,9,0,1,424,259,8,92,0,65
"3772",2015,4,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",99,9,0,0,619,310,0,34,0,275
"3777",2015,4,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",130,17,0,0,588,377,58,81,0,72
"3778",2015,4,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",30,2,0,1,178,0,24,0,0,154
"3779",2015,4,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",260,28,0,0,1216,815,13,177,0,211
"3780",2015,4,"DL","Delta Air Lines Inc.","SHV","Shreveport, LA: Shreveport Regional",21,0,0,0,0,0,0,0,0,0
"3782",2015,4,"DL","Delta Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",30,3,0,0,195,175,0,20,0,0
"3786",2015,4,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",136,17,0,0,1012,607,62,146,0,197
"3787",2015,4,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",117,8,1,0,388,93,264,0,0,31
"3791",2015,4,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",176,14,1,1,620,223,54,35,0,308
"3796",2015,4,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",201,19,0,0,1160,544,228,93,0,295
"3797",2015,4,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",170,17,0,0,818,197,107,201,0,313
"3800",2015,4,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",91,7,0,0,317,105,81,70,0,61
"3802",2015,4,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",30,2,0,0,54,0,30,24,0,0
"3804",2015,4,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",30,4,0,0,422,389,0,0,0,33
"3814",2015,4,"DL","Delta Air Lines Inc.","DAL","Dallas, TX: Dallas Love Field",135,18,0,0,836,306,41,223,0,266
"3819",2015,4,"DL","Delta Air Lines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",36,1,1,0,60,60,0,0,0,0
"3820",2015,4,"DL","Delta Air Lines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",27,6,0,0,275,41,33,39,0,162
"3832",2015,4,"EV","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",112,19,2,0,929,226,41,115,0,547
"3834",2015,4,"EV","ExpressJet Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",388,84,9,4,4131,1422,121,1234,0,1354
"3839",2015,4,"EV","ExpressJet Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",336,50,7,3,3732,1304,0,747,0,1681
"3849",2015,4,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",163,17,5,0,802,234,0,268,0,300
"3851",2015,4,"EV","ExpressJet Airlines Inc.","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",90,18,3,0,1435,801,0,69,0,565
"3869",2015,4,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",290,67,5,1,2871,672,86,1215,0,898
"3873",2015,4,"EV","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",142,18,6,0,769,263,0,40,0,466
"3875",2015,4,"EV","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",182,30,3,0,1167,543,0,450,0,174
"3878",2015,4,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",265,47,5,0,1792,985,0,228,0,579
"3880",2015,4,"EV","ExpressJet Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",321,43,2,4,1926,505,239,666,0,516
"3881",2015,4,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5284,1064,25,15,64034,25961,31,10029,0,28013
"3884",2015,4,"EV","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",2230,276,10,3,19058,9523,0,1479,0,8056
"3888",2015,4,"EV","ExpressJet Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",180,22,2,0,1281,798,21,286,0,176
"3892",2015,4,"EV","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",159,16,6,0,818,74,77,248,0,419
"3896",2015,4,"EV","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",306,32,6,2,1540,599,0,522,0,419
"3906",2015,4,"EV","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",50,3,1,0,224,164,0,38,0,22
"3913",2015,4,"EV","ExpressJet Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",306,48,7,0,2985,1865,13,411,0,696
"3915",2015,4,"EV","ExpressJet Airlines Inc.","BDL","Hartford, CT: Bradley International",100,14,2,0,1073,317,0,43,0,713
"3916",2015,4,"EV","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",219,42,5,1,2348,1169,0,263,0,916
"3925",2015,4,"EV","ExpressJet Airlines Inc.","FAR","Fargo, ND: Hector International",114,15,3,0,603,336,0,135,0,132
"3938",2015,4,"EV","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",162,21,2,1,934,146,0,211,0,577
"3949",2015,4,"EV","ExpressJet Airlines Inc.","BIL","Billings, MT: Billings Logan International",13,1,0,0,39,0,0,19,0,20
"3954",2015,4,"EV","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",125,22,1,0,872,473,0,168,0,231
"3966",2015,4,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",51,9,0,1,537,301,0,40,0,196
"3967",2015,4,"EV","ExpressJet Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",200,37,0,1,1600,723,0,385,0,492
"3972",2015,4,"EV","ExpressJet Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",198,40,1,0,2161,1319,0,283,0,559
"3975",2015,4,"EV","ExpressJet Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",122,26,1,0,1089,530,0,113,0,446
"3977",2015,4,"EV","ExpressJet Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",102,18,0,0,1330,968,0,41,0,321
"3978",2015,4,"EV","ExpressJet Airlines Inc.","CSG","Columbus, GA: Columbus Airport",113,16,1,1,1091,652,0,185,0,254
"3980",2015,4,"EV","ExpressJet Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",79,13,0,0,866,659,0,50,0,157
"3983",2015,4,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",76,13,0,0,702,278,0,63,0,361
"3994",2015,4,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",306,100,0,0,6589,822,117,2727,0,2923
"3996",2015,4,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",173,55,1,0,2738,522,30,1086,0,1100
"3997",2015,4,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",103,16,1,2,1576,813,29,408,0,326
"3998",2015,4,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",115,47,0,2,2465,462,0,1364,0,639
"4008",2015,4,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",58,8,0,0,274,58,0,199,0,17
"4023",2015,4,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",87,13,0,0,678,78,0,346,0,254
"4033",2015,4,"EV","ExpressJet Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",35,4,0,0,317,130,0,115,0,72
"4044",2015,4,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",120,6,0,0,223,127,0,0,0,96
"4050",2015,4,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",60,8,0,0,180,180,0,0,0,0
"4051",2015,4,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",60,7,0,0,410,351,0,0,0,59
"4058",2015,4,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",60,6,0,0,367,367,0,0,0,0
"4069",2015,4,"MQ","Envoy Air","CLL","College Station/Bryan, TX: Easterwood Field",144,25,7,0,1347,406,340,209,102,290
"4070",2015,4,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",366,79,11,2,3459,1024,92,1117,26,1200
"4072",2015,4,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",163,33,10,0,1581,281,0,385,0,915
"4079",2015,4,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",129,25,2,0,1449,529,62,312,0,546
"4081",2015,4,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",142,15,7,1,1185,69,416,140,0,560
"4083",2015,4,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",90,16,5,0,842,145,334,159,15,189
"4085",2015,4,"MQ","Envoy Air","ACT","Waco, TX: Waco Regional",90,15,4,0,895,91,253,182,0,369
"4094",2015,4,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",22,3,1,0,117,117,0,0,0,0
"4099",2015,4,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",280,60,6,0,2524,630,339,434,0,1121
"4100",2015,4,"MQ","Envoy Air","CRP","Corpus Christi, TX: Corpus Christi International",56,16,2,0,487,153,22,184,0,128
"4102",2015,4,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60,7,2,0,429,117,20,47,0,245
"4103",2015,4,"EV","ExpressJet Airlines Inc.","HOU","Houston, TX: William P Hobby",15,6,0,0,619,235,0,43,0,341
"4106",2015,4,"MQ","Envoy Air","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",116,8,3,0,210,93,24,55,0,38
"4111",2015,4,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",129,20,3,0,1201,234,63,390,0,514
"4122",2015,4,"MQ","Envoy Air","SAF","Santa Fe, NM: Santa Fe Municipal",51,15,0,0,834,92,432,145,0,165
"4126",2015,4,"MQ","Envoy Air","LAX","Los Angeles, CA: Los Angeles International",5,2,2,0,115,0,34,16,0,65
"4129",2015,4,"MQ","Envoy Air","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",11,2,2,1,71,28,35,1,0,7
"4130",2015,4,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",138,18,5,0,734,257,139,49,0,289
"4133",2015,4,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",146,30,4,0,1247,542,115,326,0,264
"4140",2015,4,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",92,25,2,0,1134,443,357,137,0,197
"4142",2015,4,"MQ","Envoy Air","CMH","Columbus, OH: John Glenn Columbus International",455,89,16,0,4801,962,113,1317,0,2409
"4148",2015,4,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",86,6,2,0,182,36,0,50,0,96
"4153",2015,4,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",26,3,0,0,408,47,0,31,0,330
"4158",2015,4,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",112,15,3,0,578,137,91,97,0,253
"4160",2015,4,"MQ","Envoy Air","BRO","Brownsville, TX: Brownsville South Padre Island International",26,4,1,0,207,28,37,80,0,62
"4162",2015,4,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",30,2,6,0,74,0,0,26,0,48
"4163",2015,4,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",30,3,3,0,163,82,31,2,0,48
"4166",2015,4,"MQ","Envoy Air","GSP","Greer, SC: Greenville-Spartanburg International",30,8,1,0,325,24,171,62,0,68
"4167",2015,4,"MQ","Envoy Air","AEX","Alexandria, LA: Alexandria International",90,24,1,1,1291,159,465,261,0,406
"4169",2015,4,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",60,16,0,0,652,272,21,204,0,155
"4172",2015,4,"MQ","Envoy Air","CHO","Charlottesville, VA: Charlottesville Albemarle",30,6,2,0,166,51,0,53,0,62
"4175",2015,4,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",116,19,3,0,1048,233,35,110,25,645
"4179",2015,4,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",30,4,0,0,217,20,0,176,0,21
"4193",2015,4,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",135,22,1,1,1282,131,0,507,0,644
"4203",2015,4,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",97,42,0,0,2202,649,0,1005,15,533
"4206",2015,4,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",31,7,0,0,330,270,0,60,0,0
"4212",2015,4,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",178,25,2,0,1029,265,36,200,0,528
"4213",2015,4,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1857,215,25,0,11908,4199,168,1544,0,5997
"4218",2015,4,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",261,43,4,0,2612,1235,147,381,0,849
"4224",2015,4,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",159,43,1,0,2134,809,221,651,0,453
"4234",2015,4,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",414,67,5,0,4319,1594,414,1094,92,1125
"4235",2015,4,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",162,19,0,0,925,310,32,194,0,389
"4238",2015,4,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",152,13,8,1,567,261,0,72,0,234
"4240",2015,4,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",74,18,1,0,880,117,0,273,0,490
"4241",2015,4,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",4227,408,40,18,25355,10170,494,2512,18,12161
"4244",2015,4,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",108,15,0,0,663,168,0,146,0,349
"4245",2015,4,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",302,54,4,0,2539,854,0,427,0,1258
"4255",2015,4,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",686,118,13,2,6010,2498,45,560,0,2907
"4261",2015,4,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",2217,326,14,3,14308,4077,307,5384,0,4540
"4265",2015,4,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",100,15,1,0,809,161,69,76,0,503
"4267",2015,4,"OO","SkyWest Airlines Inc.","MMH","Mammoth Lakes, CA: Mammoth Lakes Airport",9,3,2,0,191,191,0,0,0,0
"4269",2015,4,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",20,7,0,0,430,145,0,133,0,152
"4272",2015,4,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",313,59,1,3,2970,1521,71,395,0,983
"4276",2015,4,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",57,15,0,0,1226,405,0,206,0,615
"4279",2015,4,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",200,33,1,0,2238,670,96,332,0,1140
"4280",2015,4,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",60,7,0,0,322,41,0,26,0,255
"4289",2015,4,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",10,2,0,0,59,38,0,6,0,15
"4300",2015,4,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",135,14,4,1,554,225,0,88,0,241
"4301",2015,4,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",146,19,3,1,897,311,0,146,47,393
"4302",2015,4,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",18,3,0,0,186,174,0,0,0,12
"4307",2015,4,"OO","SkyWest Airlines Inc.","DIK","Dickinson, ND: Dickinson - Theodore Roosevelt Regional",72,4,1,0,173,45,36,44,0,48
"4309",2015,4,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",103,9,0,0,881,758,0,23,0,100
"4314",2015,4,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",183,29,1,0,1537,404,23,211,0,899
"4319",2015,4,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",176,23,0,1,1139,200,107,403,0,429
"4321",2015,4,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",11,4,0,0,207,95,0,16,0,96
"4325",2015,4,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",244,30,4,1,1237,458,46,170,0,563
"4328",2015,4,"OO","SkyWest Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",57,14,0,0,663,220,177,253,0,13
"4331",2015,4,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",56,5,0,0,186,133,0,3,0,50
"4333",2015,4,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",52,5,0,0,597,192,0,23,0,382
"4339",2015,4,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",47,2,0,0,56,56,0,0,0,0
"4344",2015,4,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",54,5,1,3,223,160,0,63,0,0
"4345",2015,4,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",109,12,1,0,809,613,25,5,0,166
"4348",2015,4,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",45,13,1,1,777,386,0,169,0,222
"4356",2015,4,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",60,7,0,1,260,73,0,30,0,157
"4362",2015,4,"OO","SkyWest Airlines Inc.","EVV","Evansville, IN: Evansville Regional",21,1,0,0,266,0,0,9,0,257
"4379",2015,4,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1074,236,3,0,13154,4736,797,2116,0,5505
"4380",2015,4,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4068,657,35,6,38861,9689,1462,8840,0,18870
"4385",2015,4,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",75,19,1,0,952,618,0,123,0,211
"4395",2015,4,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",264,54,1,1,3783,1225,354,513,0,1691
"4399",2015,4,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",70,12,0,0,671,413,42,117,0,99
"4407",2015,4,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",394,73,2,0,4152,1932,91,749,0,1380
